Year,Date,Time,Round,Stadium,City,Country,HomeTeam,HomeGoals,AwayGoals,AwayTeam,Observation
1930,13.jul.30,15:00,Group_1,Pocitos,Montevideo,Uruguay,France,4,1,Mexico,
1930,13.jul.30,15:00,Group_4,Parque_Central,Montevideo,Uruguay,USA,3,0,Belgium,
1930,14.jul.30,12:45,Group_2,Parque_Central,Montevideo,Uruguay,Yugoslavia,2,1,Brazil,
1930,14.jul.30,14:50,Group_3,Pocitos,Montevideo,Uruguay,Romania,3,1,Peru,
1930,15.jul.30,16:00,Group_1,Parque_Central,Montevideo,Uruguay,Argentina,1,0,France,
1930,16.jul.30,14:45,Group_1,Parque_Central,Montevideo,Uruguay,Chile,3,0,Mexico,
1930,17.jul.30,12:45,Group_2,Parque_Central,Montevideo,Uruguay,Yugoslavia,4,0,Bolivia,
1930,17.jul.30,14:45,Group_4,Parque_Central,Montevideo,Uruguay,USA,3,0,Paraguay,
1930,18.jul.30,14:30,Group_3,Estadio_Centenario,Montevideo,Uruguay,Uruguay,1,0,Peru,
1930,19.jul.30,12:50,Group_1,Estadio_Centenario,Montevideo,Uruguay,Chile,1,0,France,
1930,19.jul.30,15:00,Group_1,Estadio_Centenario,Montevideo,Uruguay,Argentina,6,3,Mexico,
1930,20.jul.30,13:00,Group_2,Estadio_Centenario,Montevideo,Uruguay,Brazil,4,0,Bolivia,
1930,20.jul.30,15:00,Group_4,Estadio_Centenario,Montevideo,Uruguay,Paraguay,1,0,Belgium,
1930,21.jul.30,14:50,Group_3,Estadio_Centenario,Montevideo,Uruguay,Uruguay,4,0,Romania,
1930,22.jul.30,14:45,Group_1,Estadio_Centenario,Montevideo,Uruguay,Argentina,3,1,Chile,
1930,26.jul.30,14:45,Semi-finals,Estadio_Centenario,Montevideo,Uruguay,Argentina,6,1,USA,
1930,27.jul.30,14:45,Semi-finals,Estadio_Centenario,Montevideo,Uruguay,Uruguay,6,1,Yugoslavia,
1930,30.jul.30,14:15,Final,Estadio_Centenario,Montevideo,Uruguay,Uruguay,4,2,Argentina,
1934,27.maj.34,16:30,Preliminary_round,Stadio_Benito_Mussolini,Turin,Italy,Austria,3,2,France,Austria_win_after_extra_time_
1934,27.maj.34,16:30,Preliminary_round,Giorgio_Ascarelli,Naples,Italy,Hungary,4,2,Egypt,
1934,27.maj.34,16:30,Preliminary_round,San_Siro,Milan,Italy,Switzerland,3,2,Netherlands,
1934,27.maj.34,16:30,Preliminary_round,Littorale,Bologna,Italy,Sweden,3,2,Argentina,
1934,27.maj.34,16:30,Preliminary_round,Giovanni_Berta,Florence,Italy,Germany,5,2,Belgium,
1934,27.maj.34,16:30,Preliminary_round,Luigi_Ferraris,Genoa,Italy,Spain,3,1,Brazil,
1934,27.maj.34,16:30,Preliminary_round,Nazionale_PNF,Rome,Italy,Italy,7,1,USA,
1934,27.maj.34,16:30,Preliminary_round,Littorio,Trieste,Italy,Czechoslovakia,2,1,Romania,
1934,31.maj.34,16:30,Quarter-finals,Stadio_Benito_Mussolini,Turin,Italy,Czechoslovakia,3,2,Switzerland,
1934,31.maj.34,16:30,Quarter-finals,San_Siro,Milan,Italy,Germany,2,1,Sweden,
1934,31.maj.34,16:30,Quarter-finals,Giovanni_Berta,Florence,Italy,Italy,1,1,Spain,
1934,31.maj.34,16:30,Quarter-finals,Littorale,Bologna,Italy,Austria,2,1,Hungary,
1934,01.jun.34,16:30,Quarter-finals,Giovanni_Berta,Florence,Italy,Italy,1,0,Spain,
1934,03.jun.34,16:30,Semi-finals,San_Siro,Milan,Italy,Italy,1,0,Austria,
1934,03.jun.34,16:30,Semi-finals,Nazionale_PNF,Rome,Italy,Czechoslovakia,3,1,Germany,
1934,07.jun.34,18:00,Match_for_third_place,Giorgio_Ascarelli,Naples,Italy,Germany,3,2,Austria,
1934,10.jun.34,17:30,Final,Nazionale_PNF,Rome,Italy,Italy,2,1,Czechoslovakia,Italy_win_after_extra_time_
1938,04.jun.38,17:00,First_round,Parc_des_Princes,Paris,France,Switzerland,1,1,Germany,
1938,05.jun.38,17:00,First_round,Velodrome_Municipale,Reims,France,Hungary,6,0,Dutch_East_Indies,
1938,05.jun.38,17:00,First_round,Stade_Olympique,Colombes,France,France,3,1,Belgium,
1938,05.jun.38,17:00,First_round,Stade_Municipal,Toulouse,France,Cuba,3,3,Romania,
1938,05.jun.38,17:00,First_round,Stade_V???lodrome,Marseilles,France,Italy,2,1,Norway,Italy_win_after_extra_time_
1938,05.jun.38,17:30,First_round,Stade_de_la_Meinau,Strasbourg,France,Brazil,6,5,Poland,Brazil_win_after_extra_time_
1938,05.jun.38,18:30,First_round,Cavee_Verte,Le_Havre,France,Czechoslovakia,3,0,Netherlands,Czechoslovakia_win_after_extra_time_
1938,09.jun.38,18:00,First_round,Stade_Municipal,Toulouse,France,Cuba,2,1,Romania,
1938,09.jun.38,18:00,First_round,Parc_des_Princes,Paris,France,Switzerland,4,2,Germany,
1938,12.jun.38,17:00,Quarter-finals,Stade_du_Parc_Lescure,Bordeaux,France,Brazil,1,1,Czechoslovakia,
1938,12.jun.38,17:00,Quarter-finals,Victor_Boucquey,Lille,France,Hungary,2,0,Switzerland,
1938,12.jun.38,17:00,Quarter-finals,Fort_Carree,Antibes,France,Sweden,8,0,Cuba,
1938,12.jun.38,17:00,Quarter-finals,Stade_Olympique,Colombes,France,Italy,3,1,France,
1938,14.jun.38,18:00,Quarter-finals,Stade_du_Parc_Lescure,Bordeaux,France,Brazil,2,1,Czechoslovakia,
1938,16.jun.38,18:00,Semi-finals,Parc_des_Princes,Paris,France,Hungary,5,1,Sweden,
1938,16.jun.38,18:00,Semi-finals,Stade_V???lodrome,Marseilles,France,Italy,2,1,Brazil,
1938,19.jun.38,17:00,Match_for_third_place,Stade_du_Parc_Lescure,Bordeaux,France,Brazil,4,2,Sweden,
1938,19.jun.38,17:00,Final,Stade_Olympique,Colombes,France,Italy,4,2,Hungary,
1950,24.jun.50,15:00,Group_1,Maracan???_-_Est???dio_Jornalista_M???rio_Filho,Rio_De_Janeiro,Brazil,Brazil,4,0,Mexico,
1950,25.jun.50,15:00,Group_2,Maracan???_-_Est???dio_Jornalista_M???rio_Filho,Rio_De_Janeiro,Brazil,England,2,0,Chile,
1950,25.jun.50,15:00,Group_2,Durival_de_Brito,Curitiba,Brazil,Spain,3,1,USA,
1950,25.jun.50,15:00,Group_3,Pacaembu,Sao_Paulo,Brazil,Sweden,3,2,Italy,
1950,25.jun.50,15:00,Group_1,Independencia,Belo_Horizonte,Brazil,Yugoslavia,3,0,Switzerland,
1950,28.jun.50,15:00,Group_1,Pacaembu,Sao_Paulo,Brazil,Brazil,2,2,Switzerland,
1950,28.jun.50,15:00,Group_1,Eucaliptos,Porto_Alegre,Brazil,Yugoslavia,4,1,Mexico,
1950,29.jun.50,15:00,Group_2,Maracan???_-_Est???dio_Jornalista_M???rio_Filho,Rio_De_Janeiro,Brazil,Spain,2,0,Chile,
1950,29.jun.50,15:30,Group_3,Durival_de_Brito,Curitiba,Brazil,Sweden,2,2,Paraguay,
1950,29.jun.50,15:00,Group_2,Independencia,Belo_Horizonte,Brazil,USA,1,0,England,
1950,01.jul.50,15:00,Group_1,Maracan???_-_Est???dio_Jornalista_M???rio_Filho,Rio_De_Janeiro,Brazil,Brazil,2,0,Yugoslavia,
1950,02.jul.50,15:00,Group_2,Maracan???_-_Est???dio_Jornalista_M???rio_Filho,Rio_De_Janeiro,Brazil,Spain,1,0,England,
1950,02.jul.50,15:00,Group_3,Pacaembu,Sao_Paulo,Brazil,Italy,2,0,Paraguay,
1950,02.jul.50,15:00,Group_4,Independencia,Belo_Horizonte,Brazil,Uruguay,8,0,Bolivia,
1950,02.jul.50,15:40,Group_1,Eucaliptos,Porto_Alegre,Brazil,Switzerland,2,1,Mexico,
1950,02.jul.50,15:00,Group_2,Ilha_do_Retiro,Recife,Brazil,Chile,5,2,USA,
1950,09.jul.50,15:00,Group_6,Pacaembu,Sao_Paulo,Brazil,Uruguay,2,2,Spain,
1950,09.jul.50,15:00,Group_6,Maracan???_-_Est???dio_Jornalista_M???rio_Filho,Rio_De_Janeiro,Brazil,Brazil,7,1,Sweden,
1950,13.jul.50,15:00,Group_6,Maracan???_-_Est???dio_Jornalista_M???rio_Filho,Rio_De_Janeiro,Brazil,Brazil,6,1,Spain,
1950,13.jul.50,15:00,Group_6,Pacaembu,Sao_Paulo,Brazil,Uruguay,3,2,Sweden,
1950,16.jul.50,15:00,Group_6,Pacaembu,Sao_Paulo,Brazil,Sweden,3,1,Spain,
1950,16.jul.50,15:00,Group_6,Maracan???_-_Est???dio_Jornalista_M???rio_Filho,Rio_De_Janeiro,Brazil,Uruguay,2,1,Brazil,
1954,16.jun.54,18:00,Group_3,Wankdorf_Stadium,Berne,Switzerland,Uruguay,2,0,Czechoslovakia,
1954,16.jun.54,18:00,Group_3,Hardturm,Zurich,Switzerland,Austria,1,0,Scotland,
1954,16.jun.54,18:00,Group_1,Charmilles,Geneva,Switzerland,Brazil,5,0,Mexico,
1954,16.jun.54,18:00,Group_1,La_Pontaise,Lausanne,Switzerland,Yugoslavia,1,0,France,
1954,17.jun.54,18:00,Group_2,Wankdorf_Stadium,Berne,Switzerland,Germany_FR,4,1,Turkey,
1954,17.jun.54,18:00,Group_2,Hardturm,Zurich,Switzerland,Hungary,9,0,Korea_Republic,
1954,17.jun.54,18:10,Group_4,St._Jakob,Basel,Switzerland,England,4,4,Belgium,
1954,17.jun.54,17:50,Group_4,La_Pontaise,Lausanne,Switzerland,Switzerland,2,1,Italy,
1954,19.jun.54,16:50,Group_3,St._Jakob,Basel,Switzerland,Uruguay,7,0,Scotland,
1954,19.jun.54,17:00,Group_3,Hardturm,Zurich,Switzerland,Austria,5,0,Czechoslovakia,
1954,19.jun.54,17:10,Group_1,Charmilles,Geneva,Switzerland,France,3,2,Mexico,
1954,19.jun.54,17:00,Group_1,La_Pontaise,Lausanne,Switzerland,Brazil,1,1,Yugoslavia,
1954,20.jun.54,16:50,Group_2,St._Jakob,Basel,Switzerland,Hungary,8,3,Germany_FR,
1954,20.jun.54,17:00,Group_2,Charmilles,Geneva,Switzerland,Turkey,7,0,Korea_Republic,
1954,20.jun.54,17:10,Group_4,Wankdorf_Stadium,Berne,Switzerland,England,2,0,Switzerland,
1954,20.jun.54,17:00,Group_4,Comunale_di_Cornaredo,Lugano,Switzerland,Italy,4,1,Belgium,
1954,23.jun.54,18:00,Group_2,Hardturm,Zurich,Switzerland,Germany_FR,7,2,Turkey,
1954,23.jun.54,18:00,Group_4,St._Jakob,Basel,Switzerland,Switzerland,4,1,Italy,
1954,26.jun.54,17:00,Quarter-finals,St._Jakob,Basel,Switzerland,Uruguay,4,2,England,
1954,26.jun.54,17:00,Quarter-finals,La_Pontaise,Lausanne,Switzerland,Austria,7,5,Switzerland,
1954,27.jun.54,17:00,Quarter-finals,Charmilles,Geneva,Switzerland,Germany_FR,2,0,Yugoslavia,
1954,27.jun.54,17:00,Quarter-finals,Wankdorf_Stadium,Berne,Switzerland,Hungary,4,2,Brazil,
1954,30.jun.54,18:00,Semi-finals,St._Jakob,Basel,Switzerland,Germany_FR,6,1,Austria,
1954,30.jun.54,18:00,Semi-finals,La_Pontaise,Lausanne,Switzerland,Hungary,4,2,Uruguay,Hungary_win_after_extra_time_
1954,03.jul.54,17:00,Match_for_third_place,Hardturm,Zurich,Switzerland,Austria,3,1,Uruguay,
1954,04.jul.54,17:00,Final,Wankdorf_Stadium,Berne,Switzerland,Germany_FR,3,2,Hungary,
1958,08.jun.58,14:00,Group_3,Rasunda_Stadium,Solna,Sweden,Sweden,3,0,Mexico,
1958,08.jun.58,19:00,Group_4,Nya_Ullevi,Gothenburg,Sweden,Soviet_Union,2,2,England,
1958,08.jun.58,19:00,Group_1,Malmo_Stadion,Malm???,Sweden,Argentina,1,3,Germany_FR,
1958,08.jun.58,19:00,Group_3,Jarnvallen,Sandviken,Sweden,Hungary,1,1,Wales,
1958,08.jun.58,19:00,Group_2,Idrottsparken,Norrk???Ping,Sweden,France,7,3,Paraguay,
1958,08.jun.58,19:00,Group_2,Arosvallen,Vasteras,Sweden,Yugoslavia,1,1,Scotland,
1958,08.jun.58,19:00,Group_4,Rimnersvallen,Udevalla,Sweden,Brazil,3,0,Austria,
1958,08.jun.58,19:00,Group_1,Orjans_Vall,Halmstad,Sweden,Northern_Ireland,1,0,Czechoslovakia,
1958,11.jun.58,19:00,Group_4,Nya_Ullevi,Gothenburg,Sweden,Brazil,0,0,England,
1958,11.jun.58,19:00,Group_3,Rasunda_Stadium,Solna,Sweden,Mexico,1,1,Wales,
1958,11.jun.58,19:00,Group_2,Idrottsparken,Norrk???Ping,Sweden,Paraguay,3,2,Scotland,
1958,11.jun.58,19:00,Group_2,Arosvallen,Vasteras,Sweden,Yugoslavia,3,2,France,
1958,11.jun.58,19:00,Group_4,Ryavallen,Boras,Sweden,Soviet_Union,2,0,Austria,
1958,11.jun.58,19:00,Group_1,Olympia_Stadium,Helsingborg,Sweden,Germany_FR,2,2,Czechoslovakia,
1958,11.jun.58,19:00,Group_1,Orjans_Vall,Halmstad,Sweden,Argentina,3,1,Northern_Ireland,
1958,12.jun.58,19:00,Group_3,Rasunda_Stadium,Solna,Sweden,Sweden,2,1,Hungary,
1958,15.jun.58,14:00,Group_3,Rasunda_Stadium,Solna,Sweden,Sweden,0,0,Wales,
1958,15.jun.58,19:00,Group_4,Nya_Ullevi,Gothenburg,Sweden,Brazil,2,0,Soviet_Union,
1958,15.jun.58,19:00,Group_1,Malmo_Stadion,Malm???,Sweden,Germany_FR,2,2,Northern_Ireland,
1958,15.jun.58,19:00,Group_3,Jarnvallen,Sandviken,Sweden,Hungary,4,0,Mexico,
1958,15.jun.58,19:00,Group_2,Tunavallen,Eskilstuna,Sweden,Paraguay,3,3,Yugoslavia,
1958,15.jun.58,19:00,Group_2,Eyravallen,Orebro,Sweden,France,2,1,Scotland,
1958,15.jun.58,19:00,Group_4,Ryavallen,Boras,Sweden,England,2,2,Austria,
1958,15.jun.58,19:00,Group_1,Olympia_Stadium,Helsingborg,Sweden,Czechoslovakia,6,1,Argentina,
1958,17.jun.58,19:00,Group_4,Nya_Ullevi,Gothenburg,Sweden,Soviet_Union,1,0,England,
1958,17.jun.58,19:00,Group_1,Malmo_Stadion,Malm???,Sweden,Northern_Ireland,2,1,Czechoslovakia,Northern_Ireland_win_after_extra_time_
1958,17.jun.58,19:00,Group_3,Rasunda_Stadium,Solna,Sweden,Wales,2,1,Hungary,
1958,19.jun.58,19:00,Quarter-finals,Nya_Ullevi,Gothenburg,Sweden,Brazil,1,0,Wales,
1958,19.jun.58,19:00,Quarter-finals,Malmo_Stadion,Malm???,Sweden,Germany_FR,1,0,Yugoslavia,
1958,19.jun.58,19:00,Quarter-finals,Rasunda_Stadium,Solna,Sweden,Sweden,2,0,Soviet_Union,
1958,19.jun.58,19:00,Quarter-finals,Idrottsparken,Norrk???Ping,Sweden,France,4,0,Northern_Ireland,
1958,24.jun.58,19:00,Semi-finals,Nya_Ullevi,Gothenburg,Sweden,Sweden,3,1,Germany_FR,
1958,24.jun.58,19:00,Semi-finals,Rasunda_Stadium,Solna,Sweden,Brazil,5,2,France,
1958,28.jun.58,17:00,Match_for_third_place,Nya_Ullevi,Gothenburg,Sweden,France,6,3,Germany_FR,
1958,29.jun.58,15:00,Final,Rasunda_Stadium,Solna,Sweden,Brazil,5,2,Sweden,
1962,30.maj.62,15:00,Group_1,Carlos_Dittborn,Arica,Chile,Uruguay,2,1,Colombia,
1962,30.maj.62,15:00,Group_3,Estadio_Sausalito,Vina_Del_Mar,Chile,Brazil,2,0,Mexico,
1962,30.maj.62,15:00,Group_4,Estadio_El_Teniente-Codelco,Rancagua,Chile,Argentina,1,0,Bulgaria,
1962,30.maj.62,15:00,Group_2,Nacional,Santiago_De_Chile,Chile,Chile,3,1,Switzerland,
1962,31.maj.62,15:00,Group_1,Carlos_Dittborn,Arica,Chile,Soviet_Union,2,0,Yugoslavia,
1962,31.maj.62,15:00,Group_3,Estadio_Sausalito,Vina_Del_Mar,Chile,Czechoslovakia,1,0,Spain,
1962,31.maj.62,15:00,Group_4,Estadio_El_Teniente-Codelco,Rancagua,Chile,Hungary,2,1,England,
1962,31.maj.62,15:00,Group_2,Nacional,Santiago_De_Chile,Chile,Germany_FR,0,0,Italy,
1962,02.jun.62,15:00,Group_1,Carlos_Dittborn,Arica,Chile,Yugoslavia,3,1,Uruguay,
1962,02.jun.62,15:00,Group_3,Estadio_Sausalito,Vina_Del_Mar,Chile,Brazil,0,0,Czechoslovakia,
1962,02.jun.62,15:00,Group_4,Estadio_El_Teniente-Codelco,Rancagua,Chile,England,3,1,Argentina,
1962,02.jun.62,15:00,Group_2,Nacional,Santiago_De_Chile,Chile,Chile,2,0,Italy,
1962,03.jun.62,15:00,Group_1,Carlos_Dittborn,Arica,Chile,Soviet_Union,4,4,Colombia,
1962,03.jun.62,15:00,Group_3,Estadio_Sausalito,Vina_Del_Mar,Chile,Spain,1,0,Mexico,
1962,03.jun.62,15:00,Group_4,Estadio_El_Teniente-Codelco,Rancagua,Chile,Hungary,6,1,Bulgaria,
1962,03.jun.62,15:00,Group_2,Nacional,Santiago_De_Chile,Chile,Germany_FR,2,1,Switzerland,
1962,06.jun.62,15:00,Group_1,Carlos_Dittborn,Arica,Chile,Soviet_Union,2,1,Uruguay,
1962,06.jun.62,15:00,Group_3,Estadio_Sausalito,Vina_Del_Mar,Chile,Brazil,2,1,Spain,
1962,06.jun.62,15:00,Group_4,Estadio_El_Teniente-Codelco,Rancagua,Chile,Hungary,0,0,Argentina,
1962,06.jun.62,15:00,Group_2,Nacional,Santiago_De_Chile,Chile,Germany_FR,2,0,Chile,
1962,07.jun.62,15:00,Group_1,Carlos_Dittborn,Arica,Chile,Yugoslavia,5,0,Colombia,
1962,07.jun.62,15:00,Group_3,Estadio_Sausalito,Vina_Del_Mar,Chile,Mexico,3,1,Czechoslovakia,
1962,07.jun.62,15:00,Group_4,Estadio_El_Teniente-Codelco,Rancagua,Chile,England,0,0,Bulgaria,
1962,07.jun.62,15:00,Group_2,Nacional,Santiago_De_Chile,Chile,Italy,3,0,Switzerland,
1962,10.jun.62,14:30,Quarter-finals,Carlos_Dittborn,Arica,Chile,Chile,2,1,Soviet_Union,
1962,10.jun.62,14:30,Quarter-finals,Estadio_Sausalito,Vina_Del_Mar,Chile,Brazil,3,1,England,
1962,10.jun.62,14:30,Quarter-finals,Estadio_El_Teniente-Codelco,Rancagua,Chile,Czechoslovakia,1,0,Hungary,
1962,10.jun.62,14:30,Quarter-finals,Nacional,Santiago_De_Chile,Chile,Yugoslavia,1,0,Germany_FR,
1962,13.jun.62,14:30,Semi-finals,Estadio_Sausalito,Vina_Del_Mar,Chile,Czechoslovakia,3,1,Yugoslavia,
1962,13.jun.62,14:30,Semi-finals,Nacional,Santiago_De_Chile,Chile,Brazil,4,2,Chile,
1962,16.jun.62,14:30,Match_for_third_place,Nacional,Santiago_De_Chile,Chile,Chile,1,0,Yugoslavia,
1962,17.jun.62,14:30,Final,Nacional,Santiago_De_Chile,Chile,Brazil,3,1,Czechoslovakia,
1966,11.jul.66,19:30,Group_1,Wembley_Stadium,London,England,England,0,0,Uruguay,
1966,12.jul.66,19:30,Group_2,Hillsborough,Sheffield,England,Germany_FR,5,0,Switzerland,
1966,12.jul.66,19:30,Group_3,Goodison_Park,Liverpool,England,Brazil,2,0,Bulgaria,
1966,12.jul.66,19:30,Group_4,Ayresome_Park,Middlesbrough,England,Soviet_Union,3,0,Korea_DPR,
1966,13.jul.66,19:30,Group_1,Wembley_Stadium,London,England,France,1,1,Mexico,
1966,13.jul.66,19:30,Group_3,Old_Trafford_Stadium,Manchester,England,Portugal,3,1,Hungary,
1966,13.jul.66,19:30,Group_2,Villa_Park,Birmingham,England,Argentina,2,1,Spain,
1966,13.jul.66,19:30,Group_4,Roker_Park_Ground,Sunderland,England,Italy,2,0,Chile,
1966,15.jul.66,19:30,Group_1,White_City,London,England,Uruguay,2,1,France,
1966,15.jul.66,19:30,Group_2,Hillsborough,Sheffield,England,Spain,2,1,Switzerland,
1966,15.jul.66,19:30,Group_3,Goodison_Park,Liverpool,England,Hungary,3,1,Brazil,
1966,15.jul.66,19:30,Group_4,Ayresome_Park,Middlesbrough,England,Korea_DPR,1,1,Chile,
1966,16.jul.66,15:00,Group_3,Old_Trafford_Stadium,Manchester,England,Portugal,3,0,Bulgaria,
1966,16.jul.66,15:00,Group_2,Villa_Park,Birmingham,England,Germany_FR,0,0,Argentina,
1966,16.jul.66,15:00,Group_4,Roker_Park_Ground,Sunderland,England,Soviet_Union,1,0,Italy,
1966,16.jul.66,19:30,Group_1,Wembley_Stadium,London,England,England,2,0,Mexico,
1966,19.jul.66,16:30,Group_1,Wembley_Stadium,London,England,Uruguay,0,0,Mexico,
1966,19.jul.66,19:30,Group_2,Hillsborough,Sheffield,England,Argentina,2,0,Switzerland,
1966,19.jul.66,19:30,Group_3,Goodison_Park,Liverpool,England,Portugal,3,1,Brazil,
1966,19.jul.66,19:30,Group_4,Ayresome_Park,Middlesbrough,England,Korea_DPR,1,0,Italy,
1966,20.jul.66,19:30,Group_1,Wembley_Stadium,London,England,England,2,0,France,
1966,20.jul.66,19:30,Group_3,Old_Trafford_Stadium,Manchester,England,Hungary,3,1,Bulgaria,
1966,20.jul.66,19:30,Group_2,Villa_Park,Birmingham,England,Germany_FR,2,1,Spain,
1966,20.jul.66,19:30,Group_4,Roker_Park_Ground,Sunderland,England,Soviet_Union,2,1,Chile,
1966,23.jul.66,15:00,Quarter-finals,Wembley_Stadium,London,England,England,1,0,Argentina,
1966,23.jul.66,15:00,Quarter-finals,Hillsborough,Sheffield,England,Germany_FR,4,0,Uruguay,
1966,23.jul.66,15:00,Quarter-finals,Roker_Park_Ground,Sunderland,England,Soviet_Union,2,1,Hungary,
1966,23.jul.66,15:00,Quarter-finals,Goodison_Park,Liverpool,England,Portugal,5,3,Korea_DPR,
1966,25.jul.66,19:30,Semi-finals,Goodison_Park,Liverpool,England,Germany_FR,2,1,Soviet_Union,
1966,26.jul.66,19:30,Semi-finals,Wembley_Stadium,London,England,England,2,1,Portugal,
1966,28.jul.66,19:30,Match_for_third_place,Wembley_Stadium,London,England,Portugal,2,1,Soviet_Union,
1966,30.jul.66,15:00,Final,Wembley_Stadium,London,England,England,4,2,Germany_FR,England_win_after_extra_time_
1970,31.maj.70,12:00,Group_1,Estadio_Azteca,Mexico_City,Mexico,Mexico,0,0,Soviet_Union,
1970,02.jun.70,16:00,Group_2,Cuauhtemoc,Puebla,Mexico,Uruguay,2,0,Israel,
1970,02.jun.70,16:00,Group_4,Nou_Camp_-_Estadio_Le???n,Leon,Mexico,Peru,3,2,Bulgaria,
1970,02.jun.70,16:00,Group_3,Jalisco,Guadalajara,Mexico,England,1,0,Romania,
1970,03.jun.70,16:00,Group_2,Luis_Dosal,Toluca,Mexico,Italy,1,0,Sweden,
1970,03.jun.70,16:00,Group_4,Nou_Camp_-_Estadio_Le???n,Leon,Mexico,Germany_FR,2,1,Morocco,
1970,03.jun.70,16:00,Group_3,Jalisco,Guadalajara,Mexico,Brazil,4,1,Czechoslovakia,
1970,03.jun.70,16:00,Group_1,Estadio_Azteca,Mexico_City,Mexico,Belgium,3,0,El_Salvador,
1970,06.jun.70,16:00,Group_2,Cuauhtemoc,Puebla,Mexico,Uruguay,0,0,Italy,
1970,06.jun.70,16:00,Group_4,Nou_Camp_-_Estadio_Le???n,Leon,Mexico,Peru,3,0,Morocco,
1970,06.jun.70,16:00,Group_3,Jalisco,Guadalajara,Mexico,Romania,2,1,Czechoslovakia,
1970,06.jun.70,16:00,Group_1,Estadio_Azteca,Mexico_City,Mexico,Soviet_Union,4,1,Belgium,
1970,07.jun.70,12:00,Group_2,Luis_Dosal,Toluca,Mexico,Sweden,1,1,Israel,
1970,07.jun.70,12:00,Group_4,Nou_Camp_-_Estadio_Le???n,Leon,Mexico,Germany_FR,5,2,Bulgaria,
1970,07.jun.70,12:00,Group_3,Jalisco,Guadalajara,Mexico,Brazil,1,0,England,
1970,07.jun.70,12:00,Group_1,Estadio_Azteca,Mexico_City,Mexico,Mexico,4,0,El_Salvador,
1970,10.jun.70,16:00,Group_2,Cuauhtemoc,Puebla,Mexico,Sweden,1,0,Uruguay,
1970,10.jun.70,16:00,Group_4,Nou_Camp_-_Estadio_Le???n,Leon,Mexico,Germany_FR,3,1,Peru,
1970,10.jun.70,16:00,Group_3,Jalisco,Guadalajara,Mexico,Brazil,3,2,Romania,
1970,10.jun.70,16:00,Group_1,Estadio_Azteca,Mexico_City,Mexico,Soviet_Union,2,0,El_Salvador,
1970,11.jun.70,16:00,Group_2,Luis_Dosal,Toluca,Mexico,Italy,0,0,Israel,
1970,11.jun.70,16:00,Group_4,Nou_Camp_-_Estadio_Le???n,Leon,Mexico,Bulgaria,1,1,Morocco,
1970,11.jun.70,16:00,Group_3,Jalisco,Guadalajara,Mexico,England,1,0,Czechoslovakia,
1970,11.jun.70,16:00,Group_1,Estadio_Azteca,Mexico_City,Mexico,Mexico,1,0,Belgium,
1970,14.jun.70,12:00,Quarter-finals,Luis_Dosal,Toluca,Mexico,Italy,4,1,Mexico,
1970,14.jun.70,12:00,Quarter-finals,Nou_Camp_-_Estadio_Le???n,Leon,Mexico,Germany_FR,3,2,England,Germany_FR_win_after_extra_time_
1970,14.jun.70,12:00,Quarter-finals,Jalisco,Guadalajara,Mexico,Brazil,4,2,Peru,
1970,14.jun.70,12:00,Quarter-finals,Estadio_Azteca,Mexico_City,Mexico,Uruguay,1,0,Soviet_Union,Uruguay_win_after_extra_time_
1970,17.jun.70,16:00,Semi-finals,Jalisco,Guadalajara,Mexico,Brazil,3,1,Uruguay,
1970,17.jun.70,16:00,Semi-finals,Estadio_Azteca,Mexico_City,Mexico,Italy,4,3,Germany_FR,Italy_win_after_extra_time_
1970,20.jun.70,16:00,Match_for_third_place,Estadio_Azteca,Mexico_City,Mexico,Germany_FR,1,0,Uruguay,
1970,21.jun.70,12:00,Final,Estadio_Azteca,Mexico_City,Mexico,Brazil,4,1,Italy,
1974,13.jun.74,17:00,Group_2,Waldstadion,Frankfurt/Main,Germany,Brazil,0,0,Yugoslavia,
1974,14.jun.74,16:00,Group_1,Olympiastadion,Berlin_West,Germany,Germany_FR,1,0,Chile,
1974,14.jun.74,19:30,Group_1,Volksparkstadion,Hamburg,Germany,German_DR,2,0,Australia,
1974,14.jun.74,19:30,Group_2,Westfalenstadion,Dortmund,Germany,Zaire,0,2,Scotland,
1974,15.jun.74,16:00,Group_3,Niedersachsenstadion,Hanover,Germany,Uruguay,0,2,Netherlands,
1974,15.jun.74,16:00,Group_3,Rheinstadion,D???Sseldorf,Germany,Sweden,0,0,Bulgaria,
1974,15.jun.74,18:00,Group_4,Olympiastadion,Munich,Germany,Italy,3,1,Haiti,
1974,15.jun.74,18:00,Group_4,Neckarstadion,Stuttgart,Germany,Poland,3,2,Argentina,
1974,18.jun.74,16:00,Group_1,Volksparkstadion,Hamburg,Germany,Australia,0,3,Germany_FR,
1974,18.jun.74,19:30,Group_2,Waldstadion,Frankfurt/Main,Germany,Scotland,0,0,Brazil,
1974,18.jun.74,19:30,Group_1,Olympiastadion,Berlin_West,Germany,Chile,1,1,German_DR,
1974,18.jun.74,19:30,Group_2,Parkstadion,Gelsenkirchen,Germany,Yugoslavia,9,0,Zaire,
1974,19.jun.74,19:30,Group_3,Westfalenstadion,Dortmund,Germany,Netherlands,0,0,Sweden,
1974,19.jun.74,19:30,Group_3,Niedersachsenstadion,Hanover,Germany,Bulgaria,1,1,Uruguay,
